Cell ID,PseudoTime,Time,Experiment
E0_701,0.7014028056112225,701.0,0
E0_702,0.7024048096192385,702.0,0
E0_703,0.7034068136272545,703.0,0
E0_704,0.7044088176352705,704.0,0
E0_705,0.7054108216432866,705.0,0
E0_706,0.7064128256513026,706.0,0
E0_707,0.7074148296593187,707.0,0
E0_708,0.7084168336673347,708.0,0
E0_709,0.7094188376753507,709.0,0
E0_710,0.7104208416833667,710.0,0
E0_711,0.7114228456913828,711.0,0
E0_712,0.7124248496993988,712.0,0
E0_713,0.7134268537074149,713.0,0
E0_714,0.7144288577154309,714.0,0
E0_715,0.7154308617234469,715.0,0
E0_716,0.7164328657314629,716.0,0
E0_717,0.717434869739479,717.0,0
E0_718,0.718436873747495,718.0,0
E0_719,0.7194388777555111,719.0,0
E0_720,0.720440881763527,720.0,0
E0_721,0.7214428857715431,721.0,0
E0_722,0.7224448897795591,722.0,0
E0_723,0.7234468937875751,723.0,0
E0_724,0.7244488977955912,724.0,0
E0_725,0.7254509018036072,725.0,0
E0_726,0.7264529058116233,726.0,0
E0_727,0.7274549098196392,727.0,0
E0_728,0.7284569138276553,728.0,0
E0_729,0.7294589178356713,729.0,0
E0_730,0.7304609218436874,730.0,0
E0_731,0.7314629258517034,731.0,0
E0_732,0.7324649298597194,732.0,0
E0_733,0.7334669338677354,733.0,0
E0_734,0.7344689378757515,734.0,0
E0_735,0.7354709418837675,735.0,0
E0_736,0.7364729458917836,736.0,0
E0_737,0.7374749498997996,737.0,0
E0_738,0.7384769539078156,738.0,0
E0_739,0.7394789579158316,739.0,0
E0_740,0.7404809619238477,740.0,0
E0_741,0.7414829659318637,741.0,0
E0_742,0.7424849699398798,742.0,0
E0_743,0.7434869739478958,743.0,0
E0_744,0.7444889779559118,744.0,0
E0_745,0.7454909819639278,745.0,0
E0_746,0.7464929859719439,746.0,0
E0_747,0.7474949899799599,747.0,0
E0_748,0.748496993987976,748.0,0
E0_749,0.749498997995992,749.0,0
E0_750,0.750501002004008,750.0,0
E0_751,0.751503006012024,751.0,0
E0_752,0.7525050100200401,752.0,0
E0_753,0.7535070140280561,753.0,0
E0_754,0.7545090180360722,754.0,0
E0_755,0.7555110220440882,755.0,0
E0_756,0.7565130260521042,756.0,0
E0_757,0.7575150300601202,757.0,0
E0_758,0.7585170340681363,758.0,0
E0_759,0.7595190380761523,759.0,0
E0_760,0.7605210420841684,760.0,0
E0_761,0.7615230460921844,761.0,0
E0_762,0.7625250501002004,762.0,0
E0_763,0.7635270541082164,763.0,0
E0_764,0.7645290581162325,764.0,0
E0_765,0.7655310621242485,765.0,0
E0_766,0.7665330661322646,766.0,0
E0_767,0.7675350701402806,767.0,0
E0_768,0.7685370741482966,768.0,0
E0_769,0.7695390781563126,769.0,0
E0_770,0.7705410821643287,770.0,0
E0_771,0.7715430861723447,771.0,0
E0_772,0.7725450901803608,772.0,0
E0_773,0.7735470941883767,773.0,0
E0_774,0.7745490981963928,774.0,0
E0_775,0.7755511022044088,775.0,0
E0_776,0.7765531062124249,776.0,0
E0_777,0.7775551102204409,777.0,0
E0_778,0.7785571142284569,778.0,0
E0_779,0.779559118236473,779.0,0
E0_780,0.7805611222444889,780.0,0
E0_781,0.781563126252505,781.0,0
E0_782,0.782565130260521,782.0,0
E0_783,0.7835671342685371,783.0,0
E0_784,0.7845691382765531,784.0,0
E0_785,0.7855711422845691,785.0,0
E0_786,0.7865731462925851,786.0,0
E0_787,0.7875751503006012,787.0,0
E0_788,0.7885771543086172,788.0,0
E0_789,0.7895791583166333,789.0,0
E0_790,0.7905811623246493,790.0,0
E0_791,0.7915831663326653,791.0,0
E0_792,0.7925851703406813,792.0,0
E0_793,0.7935871743486974,793.0,0
E0_794,0.7945891783567134,794.0,0
E0_795,0.7955911823647295,795.0,0
E0_796,0.7965931863727455,796.0,0
E0_797,0.7975951903807615,797.0,0
E0_798,0.7985971943887775,798.0,0
E0_799,0.7995991983967936,799.0,0
E0_800,0.8006012024048096,800.0,0
E0_801,0.8016032064128257,801.0,0
E0_802,0.8026052104208417,802.0,0
E0_803,0.8036072144288577,803.0,0
E0_804,0.8046092184368737,804.0,0
E0_805,0.8056112224448898,805.0,0
E0_806,0.8066132264529058,806.0,0
E0_807,0.8076152304609219,807.0,0
E0_808,0.8086172344689379,808.0,0
E0_809,0.8096192384769539,809.0,0
E0_810,0.8106212424849699,810.0,0
E0_811,0.811623246492986,811.0,0
E0_812,0.812625250501002,812.0,0
E0_813,0.8136272545090181,813.0,0
E0_814,0.814629258517034,814.0,0
E0_815,0.8156312625250501,815.0,0
E0_816,0.8166332665330661,816.0,0
E0_817,0.8176352705410822,817.0,0
E0_818,0.8186372745490982,818.0,0
E0_819,0.8196392785571143,819.0,0
E0_820,0.8206412825651302,820.0,0
E0_821,0.8216432865731463,821.0,0
E0_822,0.8226452905811623,822.0,0
E0_823,0.8236472945891784,823.0,0
E0_824,0.8246492985971944,824.0,0
E0_825,0.8256513026052105,825.0,0
E0_826,0.8266533066132264,826.0,0
E0_827,0.8276553106212425,827.0,0
E0_828,0.8286573146292585,828.0,0
E0_829,0.8296593186372746,829.0,0
E0_830,0.8306613226452906,830.0,0
E0_831,0.8316633266533067,831.0,0
E0_832,0.8326653306613226,832.0,0
E0_833,0.8336673346693386,833.0,0
E0_834,0.8346693386773547,834.0,0
E0_835,0.8356713426853707,835.0,0
E0_836,0.8366733466933868,836.0,0
E0_837,0.8376753507014028,837.0,0
E0_838,0.8386773547094188,838.0,0
E0_839,0.8396793587174348,839.0,0
E0_840,0.8406813627254509,840.0,0
E0_841,0.8416833667334669,841.0,0
E0_842,0.842685370741483,842.0,0
E0_843,0.843687374749499,843.0,0
E0_844,0.844689378757515,844.0,0
E0_845,0.845691382765531,845.0,0
E0_846,0.8466933867735471,846.0,0
E0_847,0.8476953907815631,847.0,0
E0_848,0.8486973947895792,848.0,0
E0_849,0.8496993987975952,849.0,0
E0_850,0.8507014028056112,850.0,0
E0_851,0.8517034068136272,851.0,0
E0_852,0.8527054108216433,852.0,0
E0_853,0.8537074148296593,853.0,0
E0_854,0.8547094188376754,854.0,0
E0_855,0.8557114228456913,855.0,0
E0_856,0.8567134268537074,856.0,0
E0_857,0.8577154308617234,857.0,0
E0_858,0.8587174348697395,858.0,0
E0_859,0.8597194388777555,859.0,0
E0_860,0.8607214428857716,860.0,0
E0_861,0.8617234468937875,861.0,0
E0_862,0.8627254509018036,862.0,0
E0_863,0.8637274549098196,863.0,0
E0_864,0.8647294589178357,864.0,0
E0_865,0.8657314629258517,865.0,0
E0_866,0.8667334669338678,866.0,0
E0_867,0.8677354709418837,867.0,0
E0_868,0.8687374749498998,868.0,0
E0_869,0.8697394789579158,869.0,0
E0_870,0.8707414829659319,870.0,0
E0_871,0.8717434869739479,871.0,0
E0_872,0.872745490981964,872.0,0
E0_873,0.87374749498998,873.0,0
E0_874,0.874749498997996,874.0,0
E0_875,0.875751503006012,875.0,0
E0_876,0.8767535070140281,876.0,0
E0_877,0.8777555110220441,877.0,0
E0_878,0.8787575150300602,878.0,0
E0_879,0.8797595190380761,879.0,0
E0_880,0.8807615230460922,880.0,0
E0_881,0.8817635270541082,881.0,0
E0_882,0.8827655310621243,882.0,0
E0_883,0.8837675350701403,883.0,0
E0_884,0.8847695390781564,884.0,0
E0_885,0.8857715430861723,885.0,0
E0_886,0.8867735470941884,886.0,0
E0_887,0.8877755511022044,887.0,0
E0_888,0.8887775551102205,888.0,0
E0_889,0.8897795591182365,889.0,0
E0_890,0.8907815631262525,890.0,0
E0_891,0.8917835671342685,891.0,0
E0_892,0.8927855711422845,892.0,0
E0_893,0.8937875751503006,893.0,0
E0_894,0.8947895791583166,894.0,0
E0_895,0.8957915831663327,895.0,0
E0_896,0.8967935871743486,896.0,0
E0_897,0.8977955911823647,897.0,0
E0_898,0.8987975951903807,898.0,0
E0_899,0.8997995991983968,899.0,0
E0_900,0.9008016032064128,900.0,0
E0_901,0.9018036072144289,901.0,0
E0_902,0.9028056112224448,902.0,0
E0_903,0.9038076152304609,903.0,0
E0_904,0.9048096192384769,904.0,0
E0_905,0.905811623246493,905.0,0
E0_906,0.906813627254509,906.0,0
E0_907,0.9078156312625251,907.0,0
E0_908,0.908817635270541,908.0,0
E0_909,0.9098196392785571,909.0,0
E0_910,0.9108216432865731,910.0,0
E0_911,0.9118236472945892,911.0,0
E0_912,0.9128256513026052,912.0,0
E0_913,0.9138276553106213,913.0,0
E0_914,0.9148296593186372,914.0,0
E0_915,0.9158316633266533,915.0,0
E0_916,0.9168336673346693,916.0,0
E0_917,0.9178356713426854,917.0,0
E0_918,0.9188376753507014,918.0,0
E0_919,0.9198396793587175,919.0,0
E0_920,0.9208416833667334,920.0,0
E0_921,0.9218436873747495,921.0,0
E0_922,0.9228456913827655,922.0,0
E0_923,0.9238476953907816,923.0,0
E0_924,0.9248496993987976,924.0,0
E0_925,0.9258517034068137,925.0,0
E0_926,0.9268537074148296,926.0,0
E0_927,0.9278557114228457,927.0,0
E0_928,0.9288577154308617,928.0,0
E0_929,0.9298597194388778,929.0,0
E0_930,0.9308617234468938,930.0,0
E0_931,0.9318637274549099,931.0,0
E0_932,0.9328657314629258,932.0,0
E0_933,0.9338677354709419,933.0,0
E0_934,0.9348697394789579,934.0,0
E0_935,0.935871743486974,935.0,0
E0_936,0.93687374749499,936.0,0
E0_937,0.9378757515030061,937.0,0
E0_938,0.938877755511022,938.0,0
E0_939,0.9398797595190381,939.0,0
E0_940,0.9408817635270541,940.0,0
E0_941,0.9418837675350702,941.0,0
E0_942,0.9428857715430862,942.0,0
E0_943,0.9438877755511023,943.0,0
E0_944,0.9448897795591182,944.0,0
E0_945,0.9458917835671342,945.0,0
E0_946,0.9468937875751503,946.0,0
E0_947,0.9478957915831663,947.0,0
E0_948,0.9488977955911824,948.0,0
E0_949,0.9498997995991983,949.0,0
E0_950,0.9509018036072144,950.0,0
E0_951,0.9519038076152304,951.0,0
E0_952,0.9529058116232465,952.0,0
E0_953,0.9539078156312625,953.0,0
E0_954,0.9549098196392786,954.0,0
E0_955,0.9559118236472945,955.0,0
E0_956,0.9569138276553106,956.0,0
E0_957,0.9579158316633266,957.0,0
E0_958,0.9589178356713427,958.0,0
E0_959,0.9599198396793587,959.0,0
E0_960,0.9609218436873748,960.0,0
E0_961,0.9619238476953907,961.0,0
E0_962,0.9629258517034068,962.0,0
E0_963,0.9639278557114228,963.0,0
E0_964,0.9649298597194389,964.0,0
E0_965,0.9659318637274549,965.0,0
E0_966,0.966933867735471,966.0,0
E0_967,0.9679358717434869,967.0,0
E0_968,0.968937875751503,968.0,0
E0_969,0.969939879759519,969.0,0
E0_970,0.9709418837675351,970.0,0
E0_971,0.9719438877755511,971.0,0
E0_972,0.9729458917835672,972.0,0
E0_973,0.9739478957915831,973.0,0
E0_974,0.9749498997995992,974.0,0
E0_975,0.9759519038076152,975.0,0
E0_976,0.9769539078156313,976.0,0
E0_977,0.9779559118236473,977.0,0
E0_978,0.9789579158316634,978.0,0
E0_979,0.9799599198396793,979.0,0
E0_980,0.9809619238476954,980.0,0
E0_981,0.9819639278557114,981.0,0
E0_982,0.9829659318637275,982.0,0
E0_983,0.9839679358717435,983.0,0
E0_984,0.9849699398797596,984.0,0
E0_985,0.9859719438877755,985.0,0
E0_986,0.9869739478957916,986.0,0
E0_987,0.9879759519038076,987.0,0
E0_988,0.9889779559118237,988.0,0
E0_989,0.9899799599198397,989.0,0
E0_990,0.9909819639278558,990.0,0
E0_991,0.9919839679358717,991.0,0
E0_992,0.9929859719438878,992.0,0
E0_993,0.9939879759519038,993.0,0
E0_994,0.9949899799599199,994.0,0
E0_995,0.9959919839679359,995.0,0
E0_996,0.996993987975952,996.0,0
E0_997,0.9979959919839679,997.0,0
E0_998,0.998997995991984,998.0,0
E0_999,1.0,999.0,0
